lh_ROI1;lh_ROI2;lh_ROI3;lh_ROI4;lh_ROI5;lh_ROI6;lh_ROI7;lh_ROI8;lh_ROI9;lh_ROI10;lh_ROI11;lh_ROI12;lh_ROI13;lh_ROI14;lh_ROI15;lh_ROI16;lh_ROI17;rh_ROI1;rh_ROI2;rh_ROI3;rh_ROI4;rh_ROI5;rh_ROI6;rh_ROI7;rh_ROI8;rh_ROI9;rh_ROI10;rh_ROI11;rh_ROI12;rh_ROI13;rh_ROI14;rh_ROI15;rh_ROI16;rh_ROI17
-0.471226792;0.074138696;0.052590455;-0.294620868;-0.88401936;-1.081797433;-1.464832618;0.403367175;0.397542804;0.574886916;1.299001524;0.584675322;1.25341148;-0.775499302;-1.228468027;-0.154642915;0.092032348;-0.049854887;-0.472409195;-0.027838729;0.655911807;-1.465475485;-0.85105857;-2.564173154;0.39640698;0.516760946;0.687047917;1.54193618;-0.468807425;0.689623242;-1.131873753;-1.745544278;-0.085061033;0.31036849
0.768082056;0.73190987;0.153012389;0.944638746;0.926253666;1.45470807;-0.290425088;0.884676733;0.200429573;1.22223326;-0.173399117;-0.191309501;0.120469331;1.473999303;-0.072820791;-0.600365523;0.19613976;1.151651603;0.357944381;0.4453596;0.74743262;0.396461489;1.166277879;-0.794594842;0.200562552;0.382792955;0.417285398;-0.118779456;-0.041443016;0.012663881;1.215201671;0.082170433;-0.29867977;-0.40900955
1.202332145;-0.476049725;-0.409166861;-2.286939551;-1.190835835;0.069342353;-0.610387095;-0.441585036;-0.113036828;-0.738694409;-0.181555148;-0.278751224;-1.249693845;-0.105669795;-0.63917828;-1.063234153;-0.552926596;0.04606679;-0.437962218;-0.337676935;-1.917426656;-0.913824057;-0.159479797;-1.403548164;-1.043742336;-0.478432149;-0.576510644;-0.53551171;-0.991197601;-1.208206871;0.271093133;-0.278856882;-0.651928658;-0.311313529
1.398665254;0.281655821;1.09192806;1.44467478;1.90946978;2.192227161;0.736365178;-0.527717639;0.505021832;-0.229148322;0.540089649;1.267570385;1.274379813;2.685049225;1.998435163;0.889649892;0.460422131;1.646367475;0.515372787;-0.072540355;1.662754478;2.183891468;1.962150976;-0.058965891;-1.238111422;-0.03623534;0.469228331;0.780179854;0.361637863;0.715450794;2.535345051;2.011962573;0.630416554;1.565173198
-1.704779204;-0.517591012;-1.333702396;0.12843242;-0.805957584;-0.847269101;-0.880454474;-0.586403537;1.179372863;0.810891947;0.062305193;0.971243217;0.697506055;-1.244764455;-0.994710144;-0.02112698;0.978499367;-0.405082612;0.757688958;0.26575804;0.673512088;1.137071017;1.18712586;-0.321770609;-0.672442727;0.897963079;0.000538782;-0.237343621;1.089125603;-0.132204316;-2.092677734;-0.864658618;0.269924731;0.535239834
-0.121077111;0.523779598;-0.102862275;1.028719967;0.372853351;0.058288376;1.247344966;1.498582525;0.877855299;0.299309931;0.884100146;0.027269651;-0.692124342;1.505817631;0.823845405;1.900877277;1.023352304;0.867128845;-0.391784743;-1.333028092;0.683808645;-0.393752246;-0.288115063;2.045997324;1.6108293;0.203482663;0.718475122;1.096513194;0.013286739;-0.827200079;0.902270286;0.720850979;1.899979839;0.447922716
-0.006761535;-0.66180962;-0.466822172;0.194874397;-0.111570512;0.33390679;-1.450371956;-0.692781353;0.125018409;-0.63219136;-0.172353942;-0.389805313;-1.294800354;-0.041149581;-1.441529478;-0.710255341;-0.567651951;-0.968126645;-0.272873802;-1.35024858;-0.326354511;-0.598779866;-0.472862264;-1.644444724;-1.594540021;0.270083406;-0.755532149;-0.433680162;-0.46470162;-0.27429818;-0.038944943;-2.011542374;-0.417662011;-1.025735998
-0.175268548;0.080362264;0.068405559;-0.501631067;0.306372437;0.705963621;1.219450115;1.718010241;1.105621411;0.21111516;0.638704805;0.49807134;-0.315589415;-0.690574597;0.695047956;-0.912926494;-0.37963529;-0.206500107;1.26951842;0.854663579;-1.421189045;0.136258759;1.167721966;0.697672436;0.526466418;0.620128082;-0.07601285;0.800883701;0.989177801;-0.22365611;-0.906752085;0.70744873;-1.484242359;-0.258124778
1.240508449;2.178260357;1.703956491;1.331424852;3.085357348;0.534060424;0.455098969;2.895585724;1.108462173;1.630552969;1.024312748;0.095970933;1.338976304;0.054745137;2.026304733;2.085288011;1.72187514;1.180636734;1.849104532;1.765997182;-0.550704886;0.746120032;-0.050648438;0.996309554;0.681419777;0.956211;1.345587089;0.770517511;-0.275721301;1.8324408;-0.098898635;1.345081308;1.870580869;2.094537354
-0.621465495;-0.23914391;1.921060423;-0.507938274;-0.274200099;0.568036762;1.487036017;0.822167087;0.246763076;1.087317983;1.087851635;-1.165381365;-0.621163332;-0.572133586;1.206738673;0.67702198;1.594085158;0.134674889;0.449757484;1.100246769;-0.76026659;-0.88387289;-0.209226136;1.166779511;1.286446922;0.230463407;0.809734761;1.01464699;-1.518445158;-0.197554067;0.288824902;1.358724561;0.951498473;1.908231738
-1.227691304;-0.996329117;-0.529707657;-1.064276106;-1.444050464;-0.065246422;-0.094213111;0.627858538;-1.054150358;0.955572632;-0.86747607;2.686526463;-0.589577502;0.651132984;-1.199120562;-1.302070754;-0.433630202;-0.279152859;-0.255170408;0.840711026;0.478885607;0.131395039;-0.154626332;0.132178804;1.127484989;-0.707785505;0.888564945;-0.757215636;2.157750135;-0.718630901;1.475403464;-0.752061019;-0.884405775;-0.471418909
-0.781499103;-0.710390483;-0.563393276;-0.975872963;-1.606748317;-0.934035914;-0.465709478;-1.099333959;-2.140266313;-1.143049697;-1.903463141;-0.570871387;-0.819292294;0.259354497;-0.219947687;-0.97073015;-0.664619244;-1.812212609;-2.145914132;-2.506303487;0.262536413;0.258244938;-0.90064621;-0.033050814;-0.515213467;-1.433395734;-1.142664697;-2.240764204;0.09837133;-0.201434094;0.419190383;-0.624660719;-1.348330593;-0.44546673
-1.184216981;-0.777062643;-0.539951705;-0.897419317;-0.204261853;-0.425340323;-0.475119663;-0.272374588;-0.62582806;-0.010123462;0.615857083;-0.145967335;0.53310222;0.657567599;0.221881024;-1.029369187;-1.008037203;-0.908533059;-0.305916092;-0.5121233;-0.973169364;0.000156744;-0.02005897;0.033100242;0.062768984;-0.282483297;-0.348051493;0.667754536;0.616614847;0.424360713;0.910874994;-0.411955504;-0.598800894;-1.132657778
-1.704513115;-1.297781568;-1.233535032;0.918863178;-0.369721632;-0.22230633;1.023419735;0.501687844;-1.530539067;-1.925510704;-1.889673266;-0.279626645;0.14484884;1.181109084;-0.394093872;-0.465886815;-1.502520463;-1.485991108;-2.456469487;-1.160925544;1.300359167;0.221322858;0.132880021;1.032663297;0.194188448;-2.188275184;-1.198176341;-1.580757852;0.771865853;0.283528743;0.811415262;-0.206572407;-0.838464635;-1.698406893
-2.080895284;-0.845797536;-0.113206998;-1.417456213;0.667282967;-0.263336588;0.370013408;-1.690703728;0.487487374;-0.04593045;-0.808830161;-0.336670243;0.511667093;-0.243455891;-0.594746184;0.044318345;0.158636973;-0.743123199;-0.79880804;0.261584604;0.184856301;0.923725403;0.921751768;-0.116700839;-0.836278604;-0.045556899;0.265535215;-1.207578998;-0.498286149;1.01466873;0.226408298;0.383854956;-0.597215746;-0.186104048
-0.738946091;0.517639687;0.662206034;0.625422535;1.294562233;1.058366317;0.262420742;0.990767661;0.911977159;1.868409426;0.435517409;0.450857376;0.211880274;0.630178498;0.860028513;0.202698521;-0.545372609;-0.586744136;0.50279679;1.427186303;1.031610953;0.996664388;-0.098034991;1.128207334;1.083846747;0.878941845;1.39990517;0.484758289;0.789019582;-0.760226228;0.918287997;1.535674163;-0.348603646;-0.383952924
0.451313679;0.23308833;0.016853837;0.24509642;-0.987698611;-1.108224277;-0.790872481;0.330033208;-0.354257973;0.898754904;-0.358005405;-0.248619775;0.987901321;0.559229865;-1.338587403;0.591278943;-1.178665768;-0.587705197;-0.155081953;0.138143583;0.775843496;-0.876500719;-1.05303171;-1.101846679;0.240059491;0.281431511;0.085413509;0.095226815;0.086646976;0.606200834;0.706497156;-0.775654487;1.342356899;-0.506877478
-0.309386568;-0.315233619;-1.644641842;-0.389318317;-0.202538823;-0.492464504;-0.033177835;-0.438332829;-0.452135066;0.027869257;1.395615122;0.178872759;0.176714364;-0.823166497;0.293329855;0.013487695;1.229474152;1.272832058;0.888291518;0.700656488;0.326646599;-0.417537219;0.126136426;-0.343884234;-0.447895396;-1.257588255;0.352261063;1.436592961;-0.430889256;0.596090463;-1.163830161;0.595652719;1.00938934;0.50143823
-1.195961382;0.028890875;-0.860574773;-0.426896543;0.20973195;0.972214032;-0.460286926;0.296645531;-0.031079257;0.568335038;0.866893684;0.696099289;0.643041706;0.55861422;1.603193925;1.691401517;0.888171458;-0.033162514;0.090477909;-0.052583104;0.64839088;0.872215452;2.096169869;0.82485096;0.745710768;0.194017729;0.635529843;1.15546521;0.052034305;0.466760959;0.761845512;1.366579572;1.323766957;0.660223661
0.140476059;0.122187734;0.4158948;-1.427000915;1.310342738;0.731736792;1.729398317;0.595543068;-0.746648726;0.263677945;-0.612374954;-0.426897095;-1.492745568;-1.134362312;-0.820262565;1.565954026;-1.647678778;-0.16311844;-0.359436694;-0.473515721;-1.435400968;-1.158442602;-1.27085543;-0.222752527;-0.792001189;-0.469829619;0.218661873;-0.244680871;-0.555785786;-1.31781244;-1.643501397;-0.800768597;1.559906629;-1.722077948
0.210393243;-0.21619968;-0.265404235;-0.077932894;-1.678173206;-0.520582773;-0.703281146;0.00931321;-1.56455305;-0.666478413;0.393434095;-1.888196372;-1.217366167;-1.958279476;-1.726103347;-0.788414139;-0.279704784;-0.595327637;0.55420118;-0.218270026;-0.789368724;-1.609170557;-0.701350887;-0.738044658;-0.567402478;-1.163831016;-0.576578173;0.574305128;-0.797801313;-1.450190175;-1.559053181;-1.370549776;-0.723197729;-1.524299911
1.961623565;0.573898911;1.290134456;1.056053129;0.939361142;0.426531636;1.410061971;-0.740167729;0.378906387;-0.705903147;0.325478075;-0.526973081;0.753837178;0.083760005;1.936802796;0.362526291;0.099539157;1.019626144;1.078265951;1.019432103;0.221714402;0.885811083;0.154866595;1.705358548;0.753213354;0.521956709;-0.447962372;0.825608123;-0.348551679;1.48544281;-0.143186793;1.659382514;0.125614423;-0.113530587
-1.059227324;-0.872209084;-2.179704691;-1.280559394;-1.467942117;-0.11922343;-0.414375354;-1.472152981;-1.564511259;0.384206028;-1.913208036;0.282419604;0.870216262;1.183546343;-1.483110459;0.271866411;-0.111488295;-1.09356813;-2.021908678;-1.236951365;0.190657529;-0.510439646;0.930631732;-0.975769502;-1.260057206;-1.979786792;1.04464744;-2.386848352;0.930198851;0.353731626;1.478296464;-1.028017122;0.059285111;0.518283765
-2.014580337;-1.219614271;-0.038942635;-1.743411474;-2.50489487;-0.898371055;0.562038569;-1.164482266;0.776750736;0.679686417;0.669940693;-1.205451609;-1.484229678;-1.247618176;-0.216683027;-1.262091724;-0.149704459;-0.336656257;-0.568060786;0.069992004;-2.259054798;-2.225970987;-0.961636369;0.973898382;-1.723265824;0.747967118;0.967719475;0.703857766;-1.662555994;-1.281525534;-1.288841107;-0.021440418;-0.899898328;-0.586415096
1.309325028;0.090875399;0.844374693;-0.652020648;-0.049378627;-0.296380157;0.475202123;-0.985241926;0.026744109;0.494805709;-0.008625796;0.269317333;0.179229439;0.92321942;0.261783268;-1.649005268;-1.008659037;1.160118996;-0.527983986;0.121339716;0.988119584;0.012428278;0.286719873;-0.484669605;-0.703885248;0.032119307;0.06520408;-0.391306599;-0.34858276;0.361693589;1.212190744;-0.369808923;-1.930520285;-1.081017193
0.297165389;-0.766858911;1.111377155;0.361061019;0.705659238;-0.146605993;0.17221405;-0.301473895;0.380011827;0.726879173;0.824888502;1.780147583;0.560343242;1.159023532;0.724875707;0.570772375;2.234928588;-0.453670299;-0.075931264;-0.075933661;1.435779502;2.512912587;0.935823014;1.411485557;-0.023445431;0.58543611;0.53282005;0.812963366;1.023226746;1.416116423;1.642963016;0.310252855;0.415609401;0.862892322
-0.152185145;0.503708492;1.493988104;0.518889161;1.012293733;1.755202614;0.17585487;0.829976913;0.34075154;1.632968597;0.470865209;2.054454132;2.870144259;4.002544694;1.734850219;-0.197016965;0.789379837;1.779499963;1.742846768;1.825252193;3.37497398;2.950111618;3.37060223;1.137938836;0.584716717;0.182142321;1.186937934;0.58633112;2.472208703;3.379967685;3.306005942;1.952887358;-0.289948025;0.812240657
0.802200718;-1.432014826;0.719871861;-0.549082101;-1.684595868;0.058830653;-0.319914503;-0.744003343;-0.485767419;-0.667250742;0.110990471;-0.360993757;0.40131626;-0.676261125;1.193471295;0.486547582;0.587205398;0.884388215;0.249642201;1.495877042;-1.342637892;-0.789487386;0.228150049;0.140273015;-0.413552849;-0.048818508;-1.164456902;-0.396385491;-0.640463631;0.629563447;-0.387319433;1.110895164;0.486321265;0.106104447
0.62364874;0.939412211;1.349523551;1.548432502;1.970335452;-0.409126314;-0.258182705;1.02110289;0.390272175;0.512330109;0.299598499;0.467004241;1.464066837;-0.523457018;0.612379093;-0.461272957;0.579681857;0.858241416;0.340876769;1.145318724;1.616492954;1.220237376;0.101970937;0.919242618;1.200382736;0.322724008;-0.228392827;-0.050538207;0.48544307;1.416948473;-0.171253167;0.871357721;0.393556783;0.479527234
0.615946066;0.355494216;-0.703088318;0.254666137;-0.979748881;2.137041642;0.591440272;-1.346180969;-1.041508043;-0.235580152;-0.032535084;0.330560753;0.49917596;-0.612691008;0.391691201;-0.821567265;0.653133679;-0.958556438;-0.149862177;-1.202429103;0.690056497;-1.495220106;3.113656046;0.421984592;-1.107268253;-0.774569221;0.151234032;-0.505810208;0.289853708;-0.232265358;-0.086901916;0.497056022;-0.798926682;0.665921838
0.240554783;-0.733089936;-1.060726136;2.199716365;0.260221992;-0.431979183;0.314339371;-0.849160966;0.319726536;-0.719486507;0.535384332;-0.887409006;0.429700433;-0.013880247;-0.352006009;-0.080244288;1.005370021;0.275058677;-0.975569335;0.361853383;1.590875442;0.865600181;-0.385468923;0.310827035;-1.147256359;-0.146802365;-0.838059931;-0.312863816;-1.020466997;0.956913903;-1.033914717;-1.073534124;-0.269798179;1.105029498
-0.623247241;-3.005857154;-0.353086149;-1.515532447;-1.159647142;0.461825406;-2.084183351;-0.710893604;-2.416199667;-1.105617599;-1.539116283;-1.280431407;-0.527167646;0.11462497;-1.497864854;-0.782620445;-0.317291112;-1.032005625;-3.183013204;-1.439584337;-1.507078957;-1.694212616;0.389735416;-2.589773703;-0.646791606;-2.606503956;-1.676631873;-1.556949608;-1.966815986;-0.811192219;-1.132770977;-2.14865732;-1.226739217;-0.882116856
0.973605461;0.619324872;1.854983446;1.293810484;2.549812616;1.000949816;1.295654097;1.397361525;-0.750480655;-1.127672315;-0.031291649;-0.024704137;0.298153938;0.304514394;0.151151347;1.307748599;1.388798642;0.711942446;-0.299846669;1.730098909;0.236313394;0.858910803;0.68655124;-0.022001267;-0.137976753;-0.305269834;-0.285343697;0.549183653;-0.288309311;0.048707938;0.364204272;-0.333266479;1.706767918;1.840884493
0.330608278;-0.122261897;0.224442786;0.016558758;0.48081556;0.994020425;0.997188658;0.311863597;0.758833548;-0.005516339;0.600356544;0.586356799;0.171521807;0.457091226;-1.31539344;-0.392041992;0.554605301;-0.489651116;1.016425352;0.625214457;-0.145900126;0.212645972;1.564345813;0.320011163;-0.140529767;0.699554872;-0.683564156;0.994696211;0.596468149;0.386121246;0.55620303;-0.791613354;0.097645743;0.302135251
0.301095691;0.657854513;1.048172775;0.14456197;0.437396322;-0.441973236;-0.358513749;0.536514091;0.211816689;0.577771107;-0.42417037;-0.428610686;0.066439807;0.397051083;-0.242912322;-0.531598371;-0.773197541;0.184617336;0.51481347;0.823414634;0.118819218;0.084929362;0.524086658;-1.031901923;-0.309848316;0.380496179;0.392025064;-0.431424206;-1.680688147;-0.478923972;0.499246539;0.2699637;-0.277477084;-0.367373047
1.878104029;0.786993357;1.848254332;1.128820117;0.66822057;1.862181346;1.773227126;0.001739049;0.921716343;0.718127945;1.320521526;-0.657809792;1.930701084;0.584585406;1.052891234;1.287450614;-0.66849329;0.76159312;-0.421201453;1.793263299;0.266959758;0.500178051;1.26620329;2.227970829;-0.641582637;1.329980094;0.468139386;1.99900226;-0.596445871;1.365123837;0.325009681;1.164467975;1.398686282;0.248826103
-0.458709036;-1.089243259;-1.476042314;-1.429817172;-0.69216971;-0.501273453;-1.290427691;0.534860977;-0.939601079;-1.41668925;-0.877839089;-0.832526561;-0.1844295;-1.380471906;-0.456714579;-0.658270819;0.379141667;0.053261807;-0.39282063;-1.231741932;-1.894014229;-0.350601844;0.100293857;-0.548532307;1.950153145;-1.134818134;-1.661976785;-0.474163258;-0.825228667;-0.658954372;-1.452681619;0.090513439;-0.104534442;0.490703323
-0.759707693;0.154103914;1.007461163;-0.013450316;-1.185272517;0.547655926;0.106742876;0.261870293;-0.52695358;0.301351001;0.393846156;0.495095414;-1.340403753;-0.53830747;-0.436066094;1.410408766;0.410710238;0.01670383;1.12990005;1.693947382;0.354255267;-0.200650396;0.423623213;0.190435446;0.925352763;-0.065229301;-0.329202391;1.232291856;0.9769089;-1.269062328;-1.201047341;-0.363232974;1.094677491;0.201321216
0.425390934;-0.185090497;-0.498245439;-0.021382358;0.553484241;-1.529558128;0.307458884;-0.042857197;0.001087713;0.825902625;-0.223543454;0.142296989;-0.546771217;-0.199619593;-1.442625879;-0.690469242;-1.772277312;0.145144966;0.373514961;0.530482934;0.190031688;0.18371046;-1.201564688;-0.773677413;0.102264957;0.395363002;0.541269475;-0.889655195;-0.106391136;-0.375106067;-1.141263422;-2.257115251;-1.060658167;-1.440023701
-0.85703412;-1.487945829;-0.812178111;-1.079160843;-0.493812119;0.837018324;-0.515161708;0.101877769;0.528028866;-1.698560295;0.753143307;0.885725962;1.438620043;1.19399491;-0.52342975;-0.276645767;-0.339177521;-0.022270874;-1.42393418;-0.864292504;0.06759798;0.818993742;0.87522991;-0.718642419;-0.892404514;0.859156898;-1.494250963;0.736574341;1.209696725;1.88582856;0.882849678;-0.688286009;0.588338107;0.312334662
0.585715196;-1.125041829;-0.734260868;-0.603842107;-1.218903407;-0.16235864;0.062562806;0.375852935;0.143659309;1.295897159;-0.496434692;0.438408131;0.95225203;-0.34835513;-0.957570023;0.757372438;0.827719618;0.979426102;-0.986155005;-0.443872333;-0.674752088;-0.162003969;0.271054686;-0.534492884;0.532855606;0.773175495;0.799307111;-1.361356012;0.315222575;1.052501089;-0.605192602;-0.535192342;0.640367822;1.046318942
0.700950296;-0.78871815;0.075736531;-0.751573366;0.950371602;-0.579624999;-1.278110228;1.760550262;0.218297286;0.818857464;-0.097075311;-0.342297931;0.715882497;-1.663451548;1.220444923;-0.332890342;-1.350212696;0.29881372;0.134875078;-0.388573272;-1.89708801;-0.541452062;-0.622433968;-1.44955263;0.882253474;-0.392176632;1.191331025;-0.854477625;-1.331962675;0.092168533;-1.837439716;0.608966297;0.793348945;-1.347829622
-1.417192354;-1.269575065;-0.623675382;-1.587044361;0.178637206;-1.52924476;-0.759027469;-1.16854865;1.219064046;0.319998798;1.433827709;0.659817572;1.23626124;0.953243897;0.429451726;0.24470827;1.029001737;-0.180324096;0.190046659;0.840812735;0.279238968;1.656319688;-0.150243927;0.704586709;0.303617592;1.310707564;-0.177274645;1.402392634;0.505001444;0.863035026;0.813301328;0.651253611;0.499822186;0.79617528
-0.165991945;0.408216261;0.030964006;-0.123570399;1.532703203;-0.614712514;-0.031417953;0.92966952;-0.740460575;1.266715495;-1.103828578;-0.578146862;-0.457862124;-1.919062591;-1.046072736;-0.623576059;-0.588030518;0.73227592;-0.158768195;-0.05699754;-0.773096894;-0.242210198;-1.220428509;0.55115209;1.026700923;-0.091153312;1.213261442;-0.855204716;-0.86831803;-0.356977503;-1.98020447;-1.185973161;-0.430125838;-0.400608042
0.111935141;0.630352482;0.719797404;1.402904157;-1.58719573;0.755268568;-0.742479864;-0.527420611;1.298903085;0.019253597;0.704910298;0.144250629;-0.523362006;0.56917702;0.16664607;-0.359226686;-0.624441462;-0.56922189;0.528098396;0.433476709;0.855558914;-2.660273575;0.709480565;-1.758850084;-0.702623071;1.223565085;0.235115437;0.320610159;0.004119181;-0.889172257;0.07618248;0.336552175;-0.356232991;-0.002100331
-0.373793951;-0.019162254;0.117642824;-0.775276371;0.084130932;-0.651172751;0.603578581;0.082393231;-1.232762652;-1.293384264;-0.815012074;-0.897777075;-0.122097287;0.709019164;-0.910869989;0.282156155;-0.552830718;-1.674195981;-0.79824131;-0.492515682;-0.240210423;0.005397628;-0.439728727;-0.501945404;0.33797307;-0.985566101;-1.434665141;-1.040316827;-0.725470708;-0.108626528;-0.45165907;-0.963035983;-0.295893796;-1.07373322
0.048755876;-0.123424056;0.904020601;-1.048761485;-0.84176953;-1.078758081;0.551693703;2.128931277;-0.24329176;-0.038000721;-0.774920632;-1.033741876;0.665557472;1.312897972;0.097975256;-0.752006423;-0.082171768;0.165549368;0.888467542;0.328830437;-0.594963567;-0.671063916;-0.851423329;0.511983498;1.01704943;-0.310963094;-0.194583343;-1.028152848;-0.792574381;1.253416055;1.368868698;0.774754421;-1.023307961;-0.690524404
-0.907923958;-1.368983404;-1.070536472;-0.876837056;-0.924166275;-0.618936155;-1.066010176;0.316842754;0.201690994;0.69026344;-1.498605801;0.056525635;1.021640888;0.678275745;-0.639045926;-0.753537614;-0.609519017;0.148814382;-0.338327236;-0.572027659;1.008086133;0.452868239;1.364140153;0.48550563;-0.826151627;0.182035907;0.894015027;-0.312718618;-0.005335452;1.220072385;1.712976578;-0.082379868;-1.028368613;0.359784077
-1.161966927;0.880001727;1.301404806;-0.43403739;-0.900587723;0.635812308;0.100862352;0.41650419;-2.625536441;-0.554967188;-0.816501306;0.864244178;0.705178788;1.539481676;0.043019865;0.618247361;-0.349158344;-1.55086087;0.577413285;0.556106175;1.111110843;-1.65035532;0.782489873;0.500113791;0.219964063;-1.651696971;-0.793450869;-0.942069909;-0.037306888;1.275782201;1.950098225;-0.044291843;0.420467853;-0.17674953
-0.703272305;-0.522544636;1.640021254;-0.508803119;0.915345531;-0.445226991;1.730217283;0.620357864;-0.147440331;-0.691963866;0.146248928;-0.859978503;-0.261186287;-1.466401854;-0.47039304;0.099668431;-0.169786263;-0.097346341;-0.991022174;1.203312603;-1.293836723;-0.530919718;-0.669322421;1.022078808;-0.095915292;0.136314884;-0.208012834;-0.037104877;-1.406170637;-0.688389653;-1.82620159;-1.307402195;-0.514618212;-0.063120463
0.091762996;0.329207215;0.579418365;-0.214603702;0.09984191;0.630226106;1.015757528;-0.40063093;1.872216585;0.975695854;1.309200886;0.177516902;0.59630078;1.783493509;1.060644811;0.562421755;0.918465203;0.874946914;-0.558932455;1.449334189;0.953136705;1.024165152;0.603994234;2.119748461;1.156318059;0.943584216;1.144182874;0.934070417;-0.593991184;0.983140105;0.931441368;1.096718082;1.762828677;1.016968956
0.535182721;-0.049394833;1.01976217;0.838765466;-1.159044386;-1.134203399;0.568027271;-1.74050138;-0.635667555;0.424822909;-0.527499291;0.96088026;0.500950745;-1.564734647;1.454152134;0.562979605;0.103466071;-0.268644951;0.618566909;0.930146855;0.069058568;-0.456915864;-0.918216619;1.292889634;-1.057106292;-0.957206629;0.888549987;-0.007936873;1.293638178;0.640816369;-1.234495485;1.705456064;0.510285764;0.331552437
-1.706493961;-1.084288848;-1.119990241;-0.087235531;-0.830095994;-0.660246458;-0.293790092;-0.254232925;-1.372331674;-0.78945019;-0.512670753;-0.589894976;-0.102811259;-2.254449513;-0.139512299;-0.402590375;0.899052694;-1.40979424;-1.079322145;-0.49114302;-0.117202845;-1.835081201;-0.869386093;0.9505911;-0.219570348;-0.41724115;-0.403016002;-1.199161838;-1.384379835;-0.273631278;-2.232968968;-0.130597276;-0.797762392;0.424011965
-1.227510893;-0.114186544;-0.822139458;-0.645886961;-1.348272919;1.060806996;-0.168386522;-1.583558921;-3.797583564;-1.791100609;-1.592698548;0.355035603;0.690762071;0.766323193;-0.087813991;0.266705766;1.163365211;-1.35083196;-1.284736693;-2.422241185;-0.955408899;-0.209581234;1.163076756;0.377256001;-0.031045108;-2.910589085;-2.054325195;-1.066644275;1.000490713;0.450282503;0.513009511;0.359223499;0.677014327;1.73116694
1.69869022;3.08500226;2.4487295;0.66439481;0.944360827;-0.00761969;1.474347485;2.732491707;-0.803419093;0.412512478;1.239004465;1.709746769;1.148355524;0.986274943;-0.148786957;1.464160227;1.010188386;0.771114928;1.757994693;2.048457936;1.458412838;0.266259156;-0.008071579;0.651557514;2.647976022;-1.153255018;0.430023332;1.394002652;1.304875605;1.011904397;1.262239903;-0.779552806;1.98527242;1.651764246
-1.701131288;-0.044835956;-1.967098435;-1.725636509;1.191797207;-0.840601828;-0.345195723;-2.085024362;-0.871762147;0.371094636;-1.005992195;0.133329253;-0.313482575;0.563591518;-0.232488189;-1.078582967;-0.293588101;-1.071650612;-0.045542159;-2.319315617;-0.608151054;0.793061767;-0.534608744;-0.170057379;-0.703277905;-0.717448491;0.885042598;-1.125394973;-0.452212281;-0.53093282;-0.178299889;-0.217065502;-1.052388114;-0.723844958
-1.634718519;-0.513154235;-1.022111635;1.263414783;0.052533754;-1.726834921;0.224818926;-0.584510046;-0.742020514;-0.293433762;-1.28423221;-0.753730021;-1.455637669;-1.096875755;-1.395011326;0.19646353;-0.17348866;-1.825568734;0.399934567;-1.144959298;0.353912242;-0.921977609;-1.642672032;0.373443152;-1.233676083;-1.027822756;-0.292558553;-1.23988832;-1.336145499;-1.170913724;-1.367517401;-0.434966967;0.457891816;0.276829878
-0.02939514;0.55793873;-1.257550635;-0.138045622;-0.384212661;-0.583619162;-0.429120396;-1.34890409;-0.38841713;0.660765905;0.200392482;-0.978335744;0.003790073;-0.161209171;-0.461456625;-1.090000765;-1.166619249;-0.28727074;0.4465021;-0.658408733;1.411645365;-0.149325964;0.054565307;-1.097034857;-1.591572184;-0.109851376;0.931578141;0.931711473;-0.741565307;0.415039535;0.315161401;-0.39119433;-0.655046801;-1.340843679
-0.440166156;-0.54885719;1.273024194;0.319956075;-0.741502864;1.177257604;-1.046649409;-0.077478851;-0.219248037;1.305880256;0.243573551;0.611940128;0.892269508;-1.200647063;2.187453315;0.979943485;0.803381309;1.143833871;1.19502083;0.997636472;-0.492010764;-0.822858851;-0.216813226;1.718440502;0.434935327;-0.307530755;1.846714046;0.27172333;1.066037716;0.564733814;-0.361205304;1.605876146;1.220543871;0.928057086
2.636972113;-0.640749352;-0.233706389;0.084276927;1.790140402;1.128508129;1.545712427;1.175445865;-0.157340021;0.579681536;0.867048356;-0.136209493;0.16740587;-0.012656611;0.388623236;0.347636788;-1.184763643;0.808123021;-1.541270732;-1.125595306;-0.040012528;0.575136798;0.321704156;1.397550204;0.32165187;0.423687512;0.72382735;0.947659803;-0.243653466;0.421646555;-0.238483114;0.63518111;-0.133663158;-0.339553821
0.551034694;1.112737534;0.652939574;0.45735844;0.202185533;0.536601595;1.440958552;2.397890038;1.261153594;1.138191353;1.026252004;0.565934874;2.437374715;0.923867863;1.699541904;-0.247797919;0.523194883;1.504339534;0.953374776;1.579564433;1.373377597;1.266933383;1.444649811;0.822498884;0.849315857;1.309133448;1.265992338;0.235814105;0.612430104;2.063991966;1.261433544;0.789755733;-0.367846402;1.280890805
0.528165476;0.765282552;0.888390646;1.251145331;0.958047915;1.170029231;-0.800798348;0.740893279;-0.707166834;-0.810686393;0.333872734;1.869124155;1.424295617;1.420794971;1.001435432;0.437459019;0.838847392;-0.662892655;0.167466708;0.210737258;2.021934533;1.351706079;2.092419858;0.041041353;-0.499346886;-0.501226029;-0.447232297;0.556953794;1.244097238;1.682649574;1.135661585;0.852897332;-0.227798518;0.701272122
